name,sbm,dcbm,pabm,osc,tcsc,gspc,sklearn
politicalBlogs,0.012331581115722657,0.024129915237426757,0.9918177604675293,0.054569578170776366,0.06406002044677735,0.10584335327148438,0.06757745742797852
liveJournal-top2,0.008834362030029297,0.11125774383544922,1.6464765071868896,0.3208064079284668,0.21401338577270507,0.41198182106018066,0.18317317962646484
citeseer,0.010207939147949218,0.10280094146728516,4.483784580230713,0.24317703247070313,0.17261028289794922,0.7728570938110352,0.09814581871032715
cora,0.01667675971984863,0.20361127853393554,6.351286125183106,0.43212141990661623,0.3036376476287842,1.229095458984375,0.13769121170043946
mnist,0.09251422882080078,1.4879887580871582,59.15639276504517,6.909330987930298,3.9526498317718506,43.041679000854494,7.855263757705688
fashionmnist,0.08971652984619141,1.6401051998138427,51.122828769683835,7.135508584976196,4.663772678375244,68.92289247512818,8.229995822906494
cifar10,0.09751887321472168,1.4898151397705077,43.95145635604858,6.663498783111573,4.356866407394409,35.468919134140016,3.089006042480469
