name,sbm,dcbm,pabm,osc,tcsc,r-tcsc,gspc,sklearn
politicalBlogs,0.00969552993774414,0.04195985794067383,1.0028302192687988,0.07924933433532715,0.0842392921447754,0.40909581184387206,0.09314756393432617,0.08827047348022461
liveJournal-top2,0.004288291931152344,0.1352677822113037,1.611872911453247,0.4021758079528809,0.25815768241882325,0.969162130355835,0.40098114013671876,0.24525656700134277
citeseer,0.010976791381835938,0.11995034217834473,4.6188427925109865,0.4291679382324219,0.24181556701660156,2.0274976253509522,1.1640525817871095,0.1683966636657715
cora,0.012603139877319336,0.2620441436767578,6.548808193206787,0.49300851821899416,0.26642932891845705,2.943048667907715,1.683125638961792,0.18513774871826172
mnist,0.08450708389282227,1.8231579780578613,101.92781586647034,8.079718685150146,4.907582139968872,35.9169584274292,55.126666355133054,7.999517583847046
fashionmnist,0.09123640060424805,2.2794509410858153,96.22797064781189,7.971546983718872,5.3631340026855465,36.14983334541321,78.82950539588929,8.711944007873536
cifar10,0.09323186874389648,1.9388514518737794,73.96421160697938,8.109123373031617,5.089247608184815,35.92401304244995,42.61905264854431,3.0531145572662353
