name,sbm,dcbm,pabm,osc,tcsc,gspc,sklearn
politicalBlogs,0.0027367603946245383,0.005096757547673143,0.022864121675476502,0.0065654747920118805,0.0076847595280907345,0.007674142349300279,0.010192153947462331
liveJournal-top2,0.0019052960354294705,0.011093206909041696,0.02501002921881754,0.01759718014067304,0.01078208649276452,0.016645159578593544,0.017440527477700894
citeseer,0.00637513272188759,0.01960928885939727,0.018633604864494224,0.027001919712982003,0.030368409622693063,0.05589397036027325,0.004409002338188236
cora,0.002844812436028022,0.039549799414386876,0.03454518316066764,0.034536204214403815,0.024965022370078024,0.08615724378842957,0.0065888690727699305
mnist,0.003101472989961975,0.3147387183011133,2.8046552195697543,0.38197917923973174,0.6016200209074913,14.980514048253037,0.04313840646586636
fashionmnist,0.013699624384085236,0.4578546282549262,5.411036840720983,0.7959299865463986,0.4625977554157848,4.32852122965917,0.1693366389894951
cifar10,0.0037167934046428317,0.31493982308783064,4.61775926554764,0.37680135374210577,0.2774933246364785,2.5247710236204286,0.03220203873125607
